target_population_id,jurisdiction_code,estimand_role,cell_id,age_min_inclusive,age_max_exclusive,household_income_band,household_type,gaming_state,payer_history_state,target_mass_numerator,target_mass_denominator
standardized.person.2024.kr.validation,KR,VALIDATION,cell.210,55,70,income.high,household.one-person,NON_GAMER,EVER_PAYER,3,2000
standardized.person.2024.kr.validation,KR,VALIDATION,cell.211,55,70,income.high,household.one-person,NON_GAMER,NEVER_PAYER,17,1000
standardized.person.2024.kr.validation,KR,VALIDATION,cell.212,55,70,income.high,household.multi-no-minor,GAMER,EVER_PAYER,13,2500
standardized.person.2024.kr.validation,KR,VALIDATION,cell.213,55,70,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,97,10000
standardized.person.2024.kr.validation,KR,VALIDATION,cell.214,55,70,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,13,5000
standardized.person.2024.kr.validation,KR,VALIDATION,cell.215,55,70,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,19,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.000,10,18,income.low,household.with-minor,GAMER,EVER_PAYER,13,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.001,10,18,income.low,household.with-minor,GAMER,NEVER_PAYER,121,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.002,10,18,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.003,10,18,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,9,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.004,10,18,income.low,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.005,10,18,income.low,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.006,10,18,income.low,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.007,10,18,income.low,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.008,10,18,income.low,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.009,10,18,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.010,10,18,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.011,10,18,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.012,10,18,income.middle,household.with-minor,GAMER,EVER_PAYER,2,125
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.013,10,18,income.middle,household.with-minor,GAMER,NEVER_PAYER,17,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.014,10,18,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.015,10,18,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,9,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.016,10,18,income.middle,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.017,10,18,income.middle,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.018,10,18,income.middle,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.019,10,18,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.020,10,18,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.021,10,18,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.022,10,18,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.023,10,18,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.024,10,18,income.high,household.with-minor,GAMER,EVER_PAYER,133,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.025,10,18,income.high,household.with-minor,GAMER,NEVER_PAYER,169,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.026,10,18,income.high,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.027,10,18,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,31,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.028,10,18,income.high,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.029,10,18,income.high,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.030,10,18,income.high,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.031,10,18,income.high,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.032,10,18,income.high,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.033,10,18,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.034,10,18,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.035,10,18,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.036,18,25,income.low,household.with-minor,GAMER,EVER_PAYER,7,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.037,18,25,income.low,household.with-minor,GAMER,NEVER_PAYER,19,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.038,18,25,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.039,18,25,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,7,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.040,18,25,income.low,household.one-person,GAMER,EVER_PAYER,9,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.041,18,25,income.low,household.one-person,GAMER,NEVER_PAYER,117,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.042,18,25,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.043,18,25,income.low,household.one-person,NON_GAMER,NEVER_PAYER,41,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.044,18,25,income.low,household.multi-no-minor,GAMER,EVER_PAYER,39,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.045,18,25,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,101,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.046,18,25,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.047,18,25,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,9,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.048,18,25,income.middle,household.with-minor,GAMER,EVER_PAYER,7,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.049,18,25,income.middle,household.with-minor,GAMER,NEVER_PAYER,1,400
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.050,18,25,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.051,18,25,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,1,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.052,18,25,income.middle,household.one-person,GAMER,EVER_PAYER,61,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.053,18,25,income.middle,household.one-person,GAMER,NEVER_PAYER,57,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.054,18,25,income.middle,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.055,18,25,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,11,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.056,18,25,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,61,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.057,18,25,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,57,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.058,18,25,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.059,18,25,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,11,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.060,18,25,income.high,household.with-minor,GAMER,EVER_PAYER,3,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.061,18,25,income.high,household.with-minor,GAMER,NEVER_PAYER,17,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.062,18,25,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.063,18,25,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,7,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.064,18,25,income.high,household.one-person,GAMER,EVER_PAYER,19,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.065,18,25,income.high,household.one-person,GAMER,NEVER_PAYER,13,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.066,18,25,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.067,18,25,income.high,household.one-person,NON_GAMER,NEVER_PAYER,11,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.068,18,25,income.high,household.multi-no-minor,GAMER,EVER_PAYER,47,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.069,18,25,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,4,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.070,18,25,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.071,18,25,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,27,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.072,25,35,income.low,household.with-minor,GAMER,EVER_PAYER,11,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.073,25,35,income.low,household.with-minor,GAMER,NEVER_PAYER,3,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.074,25,35,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.075,25,35,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.076,25,35,income.low,household.one-person,GAMER,EVER_PAYER,7,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.077,25,35,income.low,household.one-person,GAMER,NEVER_PAYER,1,100
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.078,25,35,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.079,25,35,income.low,household.one-person,NON_GAMER,NEVER_PAYER,13,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.080,25,35,income.low,household.multi-no-minor,GAMER,EVER_PAYER,43,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.081,25,35,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,61,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.082,25,35,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.083,25,35,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,79,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.084,25,35,income.middle,household.with-minor,GAMER,EVER_PAYER,3,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.085,25,35,income.middle,household.with-minor,GAMER,NEVER_PAYER,3,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.086,25,35,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.087,25,35,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,17,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.088,25,35,income.middle,household.one-person,GAMER,EVER_PAYER,11,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.089,25,35,income.middle,household.one-person,GAMER,NEVER_PAYER,7,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.090,25,35,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.091,25,35,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,39,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.092,25,35,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,79,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.093,25,35,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,2,125
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.094,25,35,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.095,25,35,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,7,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.096,25,35,income.high,household.with-minor,GAMER,EVER_PAYER,23,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.097,25,35,income.high,household.with-minor,GAMER,NEVER_PAYER,7,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.098,25,35,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.099,25,35,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,27,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.100,25,35,income.high,household.one-person,GAMER,EVER_PAYER,19,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.101,25,35,income.high,household.one-person,GAMER,NEVER_PAYER,57,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.102,25,35,income.high,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.103,25,35,income.high,household.one-person,NON_GAMER,NEVER_PAYER,11,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.104,25,35,income.high,household.multi-no-minor,GAMER,EVER_PAYER,33,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.105,25,35,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,99,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.106,25,35,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.107,25,35,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,19,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.108,35,45,income.low,household.with-minor,GAMER,EVER_PAYER,9,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.109,35,45,income.low,household.with-minor,GAMER,NEVER_PAYER,3,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.110,35,45,income.low,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.111,35,45,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,2,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.112,35,45,income.low,household.one-person,GAMER,EVER_PAYER,17,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.113,35,45,income.low,household.one-person,GAMER,NEVER_PAYER,11,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.114,35,45,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.115,35,45,income.low,household.one-person,NON_GAMER,NEVER_PAYER,3,500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.116,35,45,income.low,household.multi-no-minor,GAMER,EVER_PAYER,2,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.117,35,45,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,51,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.118,35,45,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.119,35,45,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,11,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.120,35,45,income.middle,household.with-minor,GAMER,EVER_PAYER,13,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.121,35,45,income.middle,household.with-minor,GAMER,NEVER_PAYER,29,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.122,35,45,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.123,35,45,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,17,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.124,35,45,income.middle,household.one-person,GAMER,EVER_PAYER,2,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.125,35,45,income.middle,household.one-person,GAMER,NEVER_PAYER,9,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.126,35,45,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.127,35,45,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,17,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.128,35,45,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,71,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.129,35,45,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,159,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.130,35,45,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.131,35,45,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,93,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.132,35,45,income.high,household.with-minor,GAMER,EVER_PAYER,27,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.133,35,45,income.high,household.with-minor,GAMER,NEVER_PAYER,9,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.134,35,45,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.135,35,45,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,57,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.136,35,45,income.high,household.one-person,GAMER,EVER_PAYER,1,400
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.137,35,45,income.high,household.one-person,GAMER,NEVER_PAYER,41,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.138,35,45,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.139,35,45,income.high,household.one-person,NON_GAMER,NEVER_PAYER,13,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.140,35,45,income.high,household.multi-no-minor,GAMER,EVER_PAYER,13,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.141,35,45,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,53,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.142,35,45,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.143,35,45,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,17,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.144,45,55,income.low,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.145,45,55,income.low,household.with-minor,GAMER,NEVER_PAYER,1,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.146,45,55,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.147,45,55,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,13,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.148,45,55,income.low,household.one-person,GAMER,EVER_PAYER,13,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.149,45,55,income.low,household.one-person,GAMER,NEVER_PAYER,41,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.150,45,55,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.151,45,55,income.low,household.one-person,NON_GAMER,NEVER_PAYER,7,1000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.152,45,55,income.low,household.multi-no-minor,GAMER,EVER_PAYER,1,400
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.153,45,55,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,1,125
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.154,45,55,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.155,45,55,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,17,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.156,45,55,income.middle,household.with-minor,GAMER,EVER_PAYER,1,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.157,45,55,income.middle,household.with-minor,GAMER,NEVER_PAYER,19,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.158,45,55,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.159,45,55,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,17,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.160,45,55,income.middle,household.one-person,GAMER,EVER_PAYER,29,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.161,45,55,income.middle,household.one-person,GAMER,NEVER_PAYER,63,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.162,45,55,income.middle,household.one-person,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.163,45,55,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,29,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.164,45,55,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,69,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.165,45,55,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,153,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.166,45,55,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.167,45,55,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,279,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.168,45,55,income.high,household.with-minor,GAMER,EVER_PAYER,9,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.169,45,55,income.high,household.with-minor,GAMER,NEVER_PAYER,3,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.170,45,55,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.171,45,55,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,31,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.172,45,55,income.high,household.one-person,GAMER,EVER_PAYER,3,1250
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.173,45,55,income.high,household.one-person,GAMER,NEVER_PAYER,39,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.174,45,55,income.high,household.one-person,NON_GAMER,EVER_PAYER,3,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.175,45,55,income.high,household.one-person,NON_GAMER,NEVER_PAYER,77,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.176,45,55,income.high,household.multi-no-minor,GAMER,EVER_PAYER,67,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.177,45,55,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,109,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.178,45,55,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,625
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.179,45,55,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,217,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.180,55,70,income.low,household.with-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.181,55,70,income.low,household.with-minor,GAMER,NEVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.182,55,70,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.183,55,70,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.184,55,70,income.low,household.one-person,GAMER,EVER_PAYER,7,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.185,55,70,income.low,household.one-person,GAMER,NEVER_PAYER,9,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.186,55,70,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.187,55,70,income.low,household.one-person,NON_GAMER,NEVER_PAYER,129,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.188,55,70,income.low,household.multi-no-minor,GAMER,EVER_PAYER,17,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.189,55,70,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,11,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.190,55,70,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.191,55,70,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,157,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.192,55,70,income.middle,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.193,55,70,income.middle,household.with-minor,GAMER,NEVER_PAYER,1,2500
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.194,55,70,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.uk.calibration,UK,CALIBRATION,cell.195,55,70,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,7,5000
